도서관명,시도명,시군구명,도서관유형,휴관일,운영시작시각,운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자
꿈꾸는어린이도서관,서울특별시,강서구,공공도서관,월요일,09:00,22:00,271,49197 ,50,697,5,14,서울특별시 강서구 공항대로 615,그리스도대학교,02-3663-4025,"1,100",855,http://lib.gangseo.seoul.kr,37.5472895,126.8711249,2016-05-31
가양도서관,서울특별시,강서구,공공도서관,월요일,09:00,22:00,411,14729 ,80,5,5,14,서울특별시 강서구 양천로 61길 101,그리스도대학교,02-3665-8797,"3,014","1,535",http://lib.gangseo.seoul.kr/small/index.jsp,37.5615572,126.8520553,2016-05-31
아리향기 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,6992 ,0,0,3,14,"서울특별시 강서구 양천로 67가길 63, 2층(염창동주민센터)",미지회,02-2600-7326,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5537609,126.8687361,2016-05-31
생각열매 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,6971 ,0,0,3,14,서울특별시 강서구 공항대로53가길 55,새마을문고,02-2600-7356,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5557808,126.8583474,2016-05-31
등마루골 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,6266 ,0,0,3,14,서울특별시 강서구 등촌로143,,02-2600-7381,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5425682,126.8623409,2016-05-31
큰마음 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,5723 ,0,0,3,14,서울특별시 강서구 화곡로63길 96,새마을문고,02-2600-7448,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5588432,126.8457104,2016-05-31
초록향기 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,6218 ,0,0,3,14,서울특별시 강서구 초록마을로 5길 29,,02-2600-7474,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5440117,126.8454609,2016-05-31
꿈터 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,7554 ,0,0,3,14,서울특별시 강서구 곰달래로 79,새마을문고,02-2600-7515,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5304302,126.8393783,2016-05-31
옹달샘 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,5554 ,0,0,3,14,서울특별시 강서구 곰달래로37길 13,곰달래봉사단,02-2600-7545,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5317911,126.8522661,2016-05-31
책마루 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,7653 ,0,0,3,14,서울특별시 강서구 강서로33가길 17,새마을문고,02-2600-7577,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5425117,126.8362118,2016-05-31
볏고을 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,6241 ,0,0,3,14,서울특별시 강서구 곰달래로57가길26,,02-2600-2275,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5345682,126.8585153,2016-05-31
역마을 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,4799 ,0,0,3,14,서울특별시 강서구 화곡로312,,02-2600-7660,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5517608,126.8478771,2016-05-31
배다리 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,8128 ,0,0,3,14,서울특별시 강서구 곰달래로25길 45,,02-2600-7701,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5326797,126.8461278,2016-05-31
내발산 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,8360 ,0,0,3,14,서울특별시 강서구 강서로52길89,새마을문고,02-2600-7756,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5575099,126.8410165,2016-05-31
도란도란쉼터 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,8996 ,0,0,3,14,서울특별시 강서구 허준로30,,02-2600-7778,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5694529,126.842516,2016-05-31
구암마을 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,7414 ,0,0,3,14,서울특별시 강서구 허준로 93,버팀목,02-2600-7813,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.56737,126.8490987,2016-05-31
도리샘 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,5661 ,0,0,3,14,서울특별시 강서구 허준로 202,,02-2600-7856,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.56737,126.8490987,2016-05-31
책향기 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,9062 ,0,0,3,14,서울특별시 강서구 강서로47길 54,새마을문고,02-2600-7874,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5530936,126.830962,2016-05-31
송정 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,5807 ,0,0,3,14,서울특별시 강서구 송정로 45,새마을문고,02-2600-7932,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5588147,126.8079641,2016-05-31
글벗누리 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,8389 ,0,0,3,14,서울특별시 강서구 방화동로124-1,새마을문고,02-2600-7962,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5715082,126.8100193,2016-05-31
채움 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,5832 ,0,0,3,14,서울특별시 강서구 개화동로23길 20,새마을문고,02-2600-5225,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5667026,126.8045475,2016-05-31
방그리나 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,3502 ,0,0,3,14,서울특별시 강서구 금낭화로24길 5,새마을문고,02-2600-5267,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5787012,126.8113521,2016-05-31
수명산 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,6838 ,0,0,3,14,서울특별시 강서구 수명로 1길 131,새마을문고,02-2666-0037,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5546464,126.8324473,2016-05-31
옹기종기 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,5403 ,0,0,3,14,서울특별시 강서구 공항대로61길 50,새마을문고,02-3663-4155,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5534122,126.8495853,2016-05-31
해뜰 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,5217 ,0,0,3,14,서울특별시 강서구 방화대로48길 40,,02-2662-6669,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5749988,126.8188162,2016-05-31
꿈자람책놀이터작은도서관,서울특별시,강서구,작은도서관,월요일,10:00,18:00,30,10544 ,0,0,3,14,서울특별시 강서구 개화동로21길 4,,02-2661-0670,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5694331,126.8060119,2016-05-31
성동구립도서관,서울특별시,성동구,공공도서관,"매주 월요일, 법정공휴일",,22:00,702,182557,217,10262,5,14,서울특별시 성동구 고산자로 10길9,재단법인 성동문화재단,02-2204-6420,1894,5692,https://www.sdlib.or.kr/SD/,37.5590965,127.0327755,2016-05-31
성동구립금호도서관,서울특별시,성동구,공공도서관,"매주 월요일, 법정공휴일",,22:00,204,79455,71,4134,5,14,서울특별시 성동구 난계로 20,재단법인 성동문화재단,02-2204-6450,863,1517,https://www.sdlib.or.kr/KH/,37.5540969,127.0226933,2016-05-31
성동구립용답도서관,서울특별시,성동구,공공도서관,"매주 월요일, 법정공휴일",,22:00,250,75750,69,3906,5,14,서울특별시 성동구 용답 중앙3길 10,재단법인 성동문화재단,02-2204-6470,629,1482,https://www.sdlib.or.kr/YD/,37.5666792,127.0513143,2016-05-31
성동구립무지개도서관,서울특별시,성동구,공공도서관,"매주 월요일, 법정공휴일",,21:00,130,41382,31,2755,5,14,서울특별시 성동구 고산자로 270,재단법인 성동문화재단,02-2286-6025,469,469,http://www.sdlib.or.kr/rainbow,37.5631553,127.0366266,2016-05-31
성동구립성수도서관,서울특별시,성동구,공공도서관,"매주 월요일, 법정공휴일",,22:00,214,38839,48,2060,5,14,서울특별시 성동구 뚝섬로 1길 43,재단법인 성동문화재단,02-2204-7592,1014,9726,https://www.sdlib.or.kr/SS/,37.5453057,127.0448472,2016-05-31
성동구립청계도서관,서울특별시,성동구,공공도서관,"매주 월요일, 법정공휴일",,20:00,285,34631,64,475,5,14,서울특별시 성동구 마장로 141,재단법인 성동문화재단,02-2204-7580,1920,1189.55,https://www.sdlib.or.kr/cg/,37.5663079,127.0369547,2016-05-31
왕십리도선동희망문고,서울특별시,성동구,공공도서관,법정공휴일,,18:00,35,6044,1,0,3,14,서울특별시 성동구 마장로 141 (상왕십리동),서울특별시 성동구청,02-2286-7214,99.35,99.35,http://wangsimnidoseon.sd.go.kr/,37.5677771,127.0254791,2016-05-31
왕십리제2동작은도서관,서울특별시,성동구,공공도서관,"주말, 법정공휴일",,18:00,7,3121,1,0,3,14,서울특별시 성동구 무학봉길 69 (하왕십리동),서울특별시 성동구청,02-2286-7223,50.58,50.58,https://www.sdlib.or.kr/lib01/,37.5610571,127.0304951,2016-05-31
마장동작은도서관,서울특별시,성동구,공공도서관,"주말, 법정공휴일",,18:00,20,4854,1,0,3,14,서울특별시 성동구 마장로 42길11 (마장동),서울특별시 성동구청,02-2286-7256,46,46,https://www.sdlib.or.kr/lib02/,37.5662931,127.0453541,2016-05-31
사근동어린이놀이터도서관,서울특별시,성동구,공공도서관,"주말, 법정공휴일",,18:00,20,4912,1,0,3,14,서울특별시 성동구 사근동길 45-8 (사근동),서울특별시 성동구청,02-2286-7271,51.8,51.8,https://www.sdlib.or.kr/lib03/,37.5611691,127.0458551,2016-05-31
행당제2동어린이작은도서관,서울특별시,성동구,공공도서관,"주말, 법정공휴일",,18:00,40,9866,1,0,3,14,서울특별시 성동구 행당로 9길 9 (행당동),서울특별시 성동구청,02-2286-7567,100,100,https://www.sdlib.or.kr/lib04/,37.5581961,127.0293611,2016-05-31
응봉동어린이작은도서관,서울특별시,성동구,공공도서관,"주말, 법정공휴일",,17:00,18,5853,1,0,3,14,서울특별시 성동구 독서당로 424 (응봉동),서울특별시 성동구청,02-2286-7335,84,84,https://www.sdlib.or.kr/lib05/,37.5531181,127.0334011,2016-05-31
금호1가동우리동네북카페책단지꿀단지,서울특별시,성동구,공공도서관,"주말, 법정공휴일",,18:00,28,4144,0,0,3,14,서울특별시 성동구 행당로 15 (금호동1가),서울특별시 성동구청,02-2286-7343,71,71,https://www.sdlib.or.kr/lib06/,37.5548341,127.0216371,2016-05-31
"금호2,3가동어린이작은도서관",서울특별시,성동구,공공도서관,"주말, 법정공휴일",,16:00,15,8465,0,0,3,14,서울특별시 성동구 무수막 18길1 (금호동2가),서울특별시 성동구청,02-2286-7374,77,77,https://www.sdlib.or.kr/lib07/,37.5532331,127.0210161,2016-05-31
금호4가동어린이작은도서관,서울특별시,성동구,공공도서관,"주말, 법정공휴일",,18:00,20,6925,1,0,3,14,서울특별시 성동구 독서당로 46길 26 (금호동4가),서울특별시 성동구청,02-2286-7383,134,134,https://www.sdlib.or.kr/lib08/,37.5471711,127.0223111,2016-05-31
옥수동북카페,서울특별시,성동구,공공도서관,"주말, 법정공휴일",,18:00,5,3569,0,0,3,14,서울특별시 성동구 독서당로 205-1 (옥수동),서울특별시 성동구청,02-2286-7418,24,24,https://www.sdlib.or.kr/lib09/,37.5436711,127.0134861,2016-05-31
성수1가제1동작은도서관,서울특별시,성동구,공공도서관,"주말, 법정공휴일",,18:00,20,7421,1,0,3,14,서울특별시 성동구 뚝섬로 3길 18 (성수동1가),서울특별시 성동구청,02-2286-7422,60,60,https://www.sdlib.or.kr/lib10/,37.5420371,127.0496861,2016-05-31
성수1가제2동어린이작은도서관,서울특별시,성동구,공공도서관,"주말, 법정공휴일",,17:00,16,3464,0,0,3,14,서울특별시 성동구 왕십리로 5길 3  (성수동1가),서울특별시 성동구청,02-2286-7443,35,35,https://www.sdlib.or.kr/lib11/,37.5463051,127.0442621,2016-05-31
성수2가제1동어린이작은도서관,서울특별시,성동구,공공도서관,"주말, 법정공휴일",,18:00,30,7469,1,0,3,14,서울특별시 성동구 뚝섬로 385-19 (성수동2가),서울특별시 성동구청,02-2286-7478,59,59,https://www.sdlib.or.kr/lib12/,37.5395011,127.0540511,2016-05-31
성수2가제3동작은도서관,서울특별시,성동구,공공도서관,"주말, 법정공휴일",,17:00,14,10496,1,0,3,14,서울특별시 성동구 광나루로 2길 35 (성수동2가),서울특별시 성동구청,02-2286-7484,99,99,https://www.sdlib.or.kr/lib13/,37.5481921,127.0551891,2016-05-31
송정동늘푸른작은도서관,서울특별시,성동구,공공도서관,"주말, 법정공휴일",,18:00,6,4577,0,0,3,14,서울특별시 성동구 송정 14길 19 (송정동),서울특별시 성동구청,02-2286-7509,29,29,https://www.sdlib.or.kr/lib14/,37.5509851,127.0685221,2016-05-31
용답동어린이작은도서관,서울특별시,성동구,공공도서관,"주말, 법정공휴일",,18:00,20,5672,1,0,3,14,서울특별시 성동구 용답중앙 23길 20 (용답동),서울특별시 성동구청,02-2286-7523,103,103,https://www.sdlib.or.kr/lib15/,37.5640661,127.0555171,2016-05-31
성동자활센터북카페다온,서울특별시,성동구,공공도서관,법정공휴일,,20:30,41,2198,1,0,3,14,서울특별시 성동구 매봉길 21 (옥수동),서울특별시 성동구청,070-4920-8858,89.22,89.22,http://sdjh.or.kr/,37.5452591,127.0157121,2016-05-31
경상북도립봉화공공도서관,경상북도,봉화군,공공도서관,"매월 마지막주 월요일, 국가지정공휴일",09:00,18:00,300,71443,116,4796,5,14,경상북도 봉화군 봉화읍 내성로3길 6,경상북도교육청 봉화공공도서관,054-673-0973,1022.64,349.8,http://www.bhlib.or.kr,36.8884171,128.7399894,2015-09-25
의령도서관,경상남도,의령군,공공도서관,매주월요일,9:00,18:00,267,90055 ,18,4337,90055 ,14,경상남도 의령군 의령읍 의병로 25길 9-8,의령도서관,055-572-0941,"3,418","1,678",http://www.urlib.or.kr,35.31979955307966,128.2667289709427,2015-08-31
청주시립도서관,충청북도,청주시,공공도서관,월요일,09:00,22:00,662,216556,205,7854,4,10,충청북도 청주시 상당구 용암로 55,충청북도 청주시청,043-201-4074,7735,5370,http://library.cheongju.go.kr/lib-cj/index.do,36.6125211,127.4882669,2016-06-30
청주상당도서관,충청북도,청주시,공공도서관,월요일,09:00,22:00,330,87370,113,0,4,10,충청북도 청주시 상당구 대성로 195,충청북도 청주시청,043-201-4103,3807,2681,http://library.cheongju.go.kr/lib-sd/index.do,36.6428323,127.4737264,2016-06-30
청주청원도서관,충청북도,청주시,공공도서관,월요일,09:00,22:00,319,103837,138,892,4,10,충청북도 청주시 청원구 사뜸로61번길 88-14,충청북도 청주시청,043-201-4129,6896,2623,http://library.cheongju.go.kr/lib-cw/index.do,36.6660433,127.4714377,2016-06-30
청주오창호수도서관,충청북도,청주시,공공도서관,월요일,09:00,22:00,544,33178,95,1159,4,10,충청북도 청주시 청원구 오창읍 오창공원로 102,충청북도 청주시청,043-201-4241,9368,8338,http://library.cheongju.go.kr/lib-hs/index.do,36.7250872,127.4257965,2016-06-30
청주오송도서관,충청북도,청주시,공공도서관,월요일,09:00,22:00,298,51475,123,0,4,10,충청북도 청주시 흥덕구 오송읍 오송생명1로 180,충청북도 청주시청,043-201-4167,9881,2752,http://library.cheongju.go.kr/lib-os/index.do,36.6370179,127.4674765,2016-06-30
청주흥덕도서관,충청북도,청주시,공공도서관,월요일,09:00,22:00,338,92503,104,535,4,10,충청북도 청주시 흥덕구 증안로 90번길 34,충청북도 청주시청,043-201-4208,2950,1157,http://library.cheongju.go.kr/lib-hd/index.do,36.6344063,127.4299242,2016-06-30
청주서원도서관,충청북도,청주시,공공도서관,월요일,09:00,22:00,311,76093,93,1109,4,10,충청북도 청주시 서원구 분평로 35,충청북도 청주시청,043-201-4187,2305,2480,http://library.cheongju.go.kr/lib-sw/index.do,36.6087159,127.4864473,2016-06-30
